latitude,longitude,geodisc_distant,restaurant,moped_delivery_distance,drone_delivery_distance,moped_travel_distance,drone_travel_distance,moped_delivery_time,drone_delivery_time,moped_unavailability_time,drone_unavailability_time,penalized_distance,penalized_drone_unavailability_time,no_fly_status
59.33166084438763,18.09162273772302,1.122904567582113,Max Hamngatan,1.23562,1.122904567582113,2.47124,2.245809135164226,4.94248,1.3474854810985355,9.88496,8.186589232525524,,,nogo
59.31860199407024,18.0805731080279,0.5382507585873426,Max Södermalm,1.5867200000000001,0.5382507585873426,3.1734400000000003,1.0765015171746852,6.3468800000000005,0.6459009103048111,12.693760000000001,4.444804854958993,1.0765015171746852,4.444804854958993,clear
59.332877413216494,17.996725764398914,2.034291818846261,Max Kungsholmen,0.9285599999999999,2.034291818846261,1.8571199999999999,4.068583637692522,3.7142399999999998,2.4411501826155133,7.4284799999999995,14.019467640616071,,,nogo
59.31411527846098,18.039525361613673,1.9179609579521484,Max Södermalm,3.27425,1.9179609579521484,6.5485,3.8359219159042968,13.097,2.301553149542578,26.194,13.27495013089375,3.8359219159042968,13.27495013089375,clear
59.334761047879034,18.090833712175154,1.0887880434546573,Max Hamngatan,1.80448,1.0887880434546573,3.60896,2.1775760869093146,7.21792,1.3065456521455887,14.43584,7.968243478109807,,,nogo
59.327947883168314,18.021631631696497,0.8966041648027505,Max Kungsholmen,2.13126,0.8966041648027505,4.26252,1.793208329605501,8.52504,1.0759249977633008,17.05008,6.738266654737604,,,nogo
59.33741993701756,18.075477151997838,0.5383725399731394,Max Hamngatan,2.63422,0.5383725399731394,5.26844,1.0767450799462788,10.53688,0.6460470479677672,21.07376,4.445584255828092,,,nogo
59.352606088754854,18.10203339725675,2.7789777255956003,Max Hamngatan,2.1843600000000003,2.7789777255956003,4.368720000000001,5.557955451191201,8.737440000000001,3.3347732707147206,17.474880000000002,18.785457443811843,,,nogo
59.327879819971564,18.02468694359535,0.7940540736381981,Max Kungsholmen,3.7047,0.7940540736381981,7.4094,1.5881081472763963,14.8188,0.9528648883658377,29.6376,6.081946071284468,,,nogo
59.31237845878402,18.069741027125367,0.41228771186514235,Max Södermalm,2.28339,0.41228771186514235,4.56678,0.8245754237302847,9.13356,0.4947452542381708,18.26712,3.638641355936911,0.8245754237302847,3.638641355936911,clear
59.335575936911766,18.09264754041914,1.2093038794459123,Max Hamngatan,1.2691199999999998,1.2093038794459123,2.5382399999999996,2.4186077588918247,5.076479999999999,1.451164655335095,10.152959999999998,8.73954482845384,,,nogo
59.30997972246623,18.09624735069475,1.4643042131563908,Max Södermalm,1.49163,1.4643042131563908,2.98326,2.9286084263127816,5.96652,1.7571650557876688,11.93304,10.3715469642009,2.9286084263127816,10.3715469642009,clear
59.33681128959347,18.0055653901443,1.5644764982033448,Max Kungsholmen,3.27346,1.5644764982033448,6.54692,3.1289529964066896,13.09384,1.8773717978440136,26.18768,11.012649588501407,,,nogo
59.318329247901644,18.05789163248695,0.9136812690132972,Max Södermalm,1.1472200000000001,0.9136812690132972,2.2944400000000003,1.8273625380265943,4.5888800000000005,1.0964175228159565,9.177760000000001,6.847560121685102,1.8273625380265943,6.847560121685102,clear
59.31316544649746,18.102604176201442,1.7050769347848678,Max Södermalm,2.35649,1.7050769347848678,4.71298,3.4101538695697355,9.42596,2.0460923217418414,18.85192,11.912492382623153,3.4101538695697355,11.912492382623153,clear
59.33489557503505,18.00194843430581,1.7384950927426681,Max Kungsholmen,3.45023,1.7384950927426681,6.90046,3.4769901854853362,13.80092,2.0861941112912015,27.60184,12.126368593553075,,,nogo
59.33973243770326,18.064392405765723,0.4829573145776697,Max Hötorget,1.75029,0.4829573145776697,3.50058,0.9659146291553394,7.00116,0.5795487774932037,14.00232,4.090926813297086,,,nogo
59.34638990689164,18.082304272185308,1.610499239987739,Max Hamngatan,2.44876,1.610499239987739,4.89752,3.220998479975478,9.79504,1.9325990879852868,19.59008,11.307195135921528,,,nogo
59.35022678136433,18.08685103633283,2.1043949747752775,Max Hamngatan,3.4266799999999997,2.1043949747752775,6.8533599999999995,4.208789949550555,13.706719999999999,2.5252739697303332,27.413439999999998,14.468127838561777,,,nogo
59.33742961063976,18.06820476791661,0.38862174878884076,Max Hötorget,2.4081,0.38862174878884076,4.8162,0.7772434975776815,9.6324,0.4663460985466089,19.2648,3.487179192248581,,,nogo
59.30717171483281,18.065039910949054,1.0508938722281855,Max Södermalm,0.95812,1.0508938722281855,1.91624,2.101787744456371,3.83248,1.2610726466738225,7.66496,7.725720782260387,2.101787744456371,7.725720782260387,clear
59.33848629363054,18.096338235812663,1.5153301575406855,Max Hamngatan,3.80629,1.5153301575406855,7.61258,3.030660315081371,15.22516,1.8183961890488227,30.45032,10.698113008260387,,,nogo
59.34495955007719,18.030627460413672,0.26099154262544383,Max Karolinska,1.21383,0.26099154262544383,2.42766,0.5219830852508877,4.85532,0.3131898511505326,9.71064,2.6703458728028404,0.5219830852508877,2.6703458728028404,clear
59.35429420860087,18.100870497788684,2.8916324662495567,Max Hamngatan,2.22945,2.8916324662495567,4.4589,5.783264932499113,8.9178,3.469958959499468,17.8356,19.506447783997164,,,nogo
59.33039385494733,18.014031483688633,1.1137761747892256,Max Kungsholmen,2.9655,1.1137761747892256,5.931,2.2275523495784513,11.862,1.3365314097470709,23.724,8.128167518651043,,,nogo
59.34564758810186,18.05465333747746,0.3901745012257368,Max Odenplan,3.44379,0.3901745012257368,6.88758,0.7803490024514737,13.77516,0.4682094014708842,27.55032,3.4971168078447157,0.7803490024514737,3.4971168078447157,clear
59.318570717404505,18.077384458129877,0.40642546048039707,Max Södermalm,1.04086,0.40642546048039707,2.08172,0.8128509209607941,4.16344,0.48771055257647644,8.32688,3.601122947074541,0.8128509209607941,3.601122947074541,clear
59.34728701005574,18.088666583611282,1.859411779816908,Max Hamngatan,2.26085,1.859411779816908,4.5217,3.718823559633816,9.0434,2.2312941357802893,18.0868,12.900235390828211,,,nogo
59.31631978496878,18.040686255206744,1.8454341581037013,Max Södermalm,1.32625,1.8454341581037013,2.6525,3.6908683162074025,5.305,2.2145209897244413,10.61,12.810778611863688,3.6908683162074025,12.810778611863688,clear
59.33920963649808,18.078742852248872,0.797967552894504,Max Hamngatan,2.51451,0.797967552894504,5.02902,1.595935105789008,10.05804,0.9575610634734049,20.11608,6.106992338524826,,,nogo
59.33971256169421,18.073367089765746,0.760873801727288,Max Hamngatan,2.51266,0.760873801727288,5.02532,1.521747603454576,10.05064,0.9130485620727457,20.10128,5.869592331054643,,,nogo
59.348169538362555,18.104279490405304,2.5003338618514985,Max Hamngatan,1.11581,2.5003338618514985,2.23162,5.000667723702997,4.46324,3.000400634221798,8.92648,17.00213671584959,,,nogo
59.31895144423768,18.077884563004154,0.4574345810200207,Max Södermalm,1.08582,0.4574345810200207,2.17164,0.9148691620400414,4.34328,0.5489214972240248,8.68656,3.9275813185281327,0.9148691620400414,3.9275813185281327,clear
59.31352726281818,18.041855431348736,1.7933798528757694,Max Södermalm,2.39974,1.7933798528757694,4.79948,3.586759705751539,9.59896,2.1520558234509233,19.19792,12.477631058404924,3.586759705751539,12.477631058404924,clear
59.33843320389605,18.054456809778827,0.498673889940768,Max Odenplan,1.09349,0.498673889940768,2.18698,0.997347779881536,4.37396,0.5984086679289217,8.74792,4.191512895620916,0.997347779881536,4.191512895620916,clear
59.338711227397596,18.07105033892533,0.603188811879756,Max Hötorget,3.56641,0.603188811879756,7.13282,1.206377623759512,14.26564,0.7238265742557073,28.53128,4.860408396030438,,,nogo
59.34235390910361,18.030068576118556,0.5362270945256798,Max Karolinska,1.88007,0.5362270945256798,3.76014,1.0724541890513597,7.5202800000000005,0.6434725134308159,15.040560000000001,4.431853404964351,1.0724541890513597,4.431853404964351,clear
59.30518932528713,18.076790527493724,1.1861972931579816,Max Södermalm,1.9113099999999998,1.1861972931579816,3.8226199999999997,2.3723945863159632,7.645239999999999,1.423436751789578,15.290479999999999,8.591662676211083,2.3723945863159632,8.591662676211083,clear
59.32902229173465,18.02603487824376,0.6456237347539014,Max Kungsholmen,1.98712,0.6456237347539014,3.97424,1.291247469507803,7.948479999999999,0.7747484817046817,15.896959999999998,5.13199190242497,,,nogo
59.317497512884074,18.08361369603882,0.6343353034298068,Max Södermalm,2.1571100000000003,0.6343353034298068,4.314220000000001,1.2686706068596136,8.628440000000001,0.7612023641157681,17.256880000000002,5.059745941950764,1.2686706068596136,5.059745941950764,clear
59.33703440561292,18.083630732220353,0.8031590332240897,Max Hamngatan,2.2128200000000002,0.8031590332240897,4.4256400000000005,1.6063180664481793,8.851280000000001,0.9637908398689076,17.702560000000002,6.140217812634174,,,nogo
59.310305469994404,18.08787892907285,1.0335545238256916,Max Södermalm,1.7609000000000001,1.0335545238256916,3.5218000000000003,2.067109047651383,7.0436000000000005,1.2402654285908299,14.087200000000001,7.614748952484426,2.067109047651383,7.614748952484426,clear
59.347979138379046,18.089531128916846,1.950818459146165,Max Hamngatan,3.12317,1.950818459146165,6.24634,3.90163691829233,12.49268,2.3409821509753983,24.98536,13.485238138535458,,,nogo
59.3447790911809,18.047029700701312,0.34192524187713536,Max Odenplan,1.3863699999999999,0.34192524187713536,2.7727399999999998,0.6838504837542707,5.5454799999999995,0.41031029025256244,11.090959999999999,3.188321548013666,0.6838504837542707,3.188321548013666,clear
59.31302717184017,18.04927968159045,1.3862072069791882,Max Södermalm,3.0361100000000003,1.3862072069791882,6.072220000000001,2.7724144139583764,12.144440000000001,1.663448648375026,24.288880000000002,9.871726124666804,2.7724144139583764,9.871726124666804,clear
59.34114000753682,18.056376785343556,0.33333772492559044,Max Odenplan,2.21506,0.33333772492559044,4.43012,0.6666754498511809,8.86024,0.4000052699107085,17.72048,3.133361439523779,0.6666754498511809,3.133361439523779,clear
59.31824434750472,18.061722736274817,0.7069836061628677,Max Södermalm,2.8836500000000003,0.7069836061628677,5.7673000000000005,1.4139672123257354,11.534600000000001,0.8483803273954413,23.069200000000002,5.5246950794423535,1.4139672123257354,5.5246950794423535,clear
59.31020042344618,18.058290382114045,1.0387026749927253,Max Södermalm,1.53125,1.0387026749927253,3.0625,2.0774053499854506,6.125,1.2464432099912703,12.25,7.647697119953442,2.0774053499854506,7.647697119953442,clear
59.34332183818329,18.07018420754753,0.9741763019870985,Max Hötorget,3.69133,0.9741763019870985,7.38266,1.948352603974197,14.76532,1.1690115623845183,29.53064,7.234728332717431,,,nogo
59.307823116322076,18.091528053741197,1.3670725599195195,Max Södermalm,3.48909,1.3670725599195195,6.97818,2.734145119839039,13.95636,1.6404870719034235,27.91272,9.749264383484924,2.734145119839039,9.749264383484924,clear
59.35019247857422,18.10435544756391,2.661582631121716,Max Hamngatan,4.05761,2.661582631121716,8.11522,5.323165262243432,16.23044,3.193899157346059,32.46088,18.034128839178983,,,nogo
59.310705306062324,18.099670361413423,1.6127708193314627,Max Södermalm,3.26464,1.6127708193314627,6.52928,3.2255416386629254,13.05856,1.935324983197755,26.11712,11.321733243721361,3.2255416386629254,11.321733243721361,clear
59.342121756622355,18.081698148270142,1.1633329307629423,Max Hamngatan,1.4879200000000001,1.1633329307629423,2.9758400000000003,2.3266658615258846,5.9516800000000005,1.3959995169155308,11.903360000000001,8.44533075688283,,,nogo
59.345688836091504,18.09374711446294,1.8840218418551762,Max Hamngatan,2.10471,1.8840218418551762,4.20942,3.7680436837103524,8.41884,2.2608262102262113,16.83768,13.057739787873128,,,nogo
59.3416424465128,18.11670317006454,2.7209805763218133,Max Hamngatan,1.00855,2.7209805763218133,2.0171,5.441961152643627,4.0342,3.265176691586176,8.0684,18.414275688459604,,,nogo
59.32844542029945,18.018921254371694,0.9735600222390322,Max Kungsholmen,2.63798,0.9735600222390322,5.27596,1.9471200444780643,10.55192,1.1682720266868387,21.10384,7.2307841423298065,,,nogo
59.33707238581375,18.052956800087586,0.5710216359217792,Max Hötorget,3.2634000000000003,0.5710216359217792,6.526800000000001,1.1420432718435585,13.053600000000001,0.685225963106135,26.107200000000002,4.6545384698993875,,,nogo
59.31531182231455,18.10555109476081,1.8503626726462397,Max Södermalm,1.22085,1.8503626726462397,2.4417,3.7007253452924793,4.8834,2.2204352071754876,9.7668,12.842321104935934,3.7007253452924793,12.842321104935934,clear
59.33825967241231,18.102229987410343,1.818003068630791,Max Hamngatan,2.9876799999999997,1.818003068630791,5.975359999999999,3.636006137261582,11.950719999999999,2.181603682356949,23.901439999999997,12.635219639237063,,,nogo
59.33696238280989,18.08093648549793,0.6775755587829457,Max Hamngatan,3.89025,0.6775755587829457,7.7805,1.3551511175658915,15.561000000000002,0.8130906705395349,31.122000000000003,5.336483576210853,,,nogo
59.340806977446064,18.051644225044523,0.20115590083559082,Max Odenplan,1.24809,0.20115590083559082,2.49618,0.40231180167118163,4.99236,0.24138708100270895,9.98472,2.287397765347781,0.40231180167118163,2.287397765347781,clear
59.35560907874683,18.0925389165269,2.7591913327226933,Max Odenplan,1.66648,2.7591913327226933,3.33296,5.518382665445387,6.66592,3.311029599267232,13.33184,18.65882452942524,5.518382665445387,18.65882452942524,clear
